,YES_CHILD,R_HOME,D,F,G,H,I,J,M,N,O,P,R,S,U,X,Z,Male,customer_id2,net_purchase_amount,Sales_Quantity,Policy_Change,Treatment,customer_id,gender,age_band,est_income_code,ethnic_code,homeowner_code,length_of_residence,child,PC_Treatment
12195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37480331,139.99,1.0,0,1.0,37480331.0,M,7.0,5.0,N,O,13.0,N,0.0
12196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37480331,99.99,1.0,1,1.0,37480331.0,M,7.0,5.0,N,O,13.0,N,1.0
12197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37480382,99.99,1.0,0,1.0,37480382.0,F,7.0,6.0,N,O,5.0,N,0.0
12198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37480382,75.73,1.0,1,1.0,37480382.0,F,7.0,6.0,N,O,5.0,N,1.0
12199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37480450,55.44,1.0,0,1.0,37480450.0,M,0.0,7.0,N,O,15.0,N,0.0
12200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37480450,64.99,1.0,1,1.0,37480450.0,M,0.0,7.0,N,O,15.0,N,1.0
12201,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37480466,84.99,1.0,0,1.0,37480466.0,F,0.0,5.0,H,R,3.0,N,0.0
12202,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37480466,93.2,1.0,1,1.0,37480466.0,F,0.0,5.0,H,R,3.0,N,1.0
12203,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37480741,809.99,1.0,0,1.0,37480741.0,M,13.0,3.0,G,R,0.0,N,0.0
12204,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37480741,98.68,1.0,1,1.0,37480741.0,M,13.0,3.0,G,R,0.0,N,1.0
12205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37480763,136.93,1.0,0,1.0,37480763.0,M,0.0,9.0,N,O,15.0,N,0.0
12206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37480763,113.98,1.0,1,1.0,37480763.0,M,0.0,9.0,N,O,15.0,N,1.0
12207,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37480795,588.28,1.0,0,1.0,37480795.0,M,0.0,9.0,G,R,0.0,N,0.0
12208,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37480795,1254.63,3.0,1,1.0,37480795.0,M,0.0,9.0,G,R,0.0,N,1.0
12209,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37480837,179.99,1.0,0,1.0,37480837.0,M,4.0,3.0,N,R,0.0,N,0.0
12210,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37480837,244.03,1.0,1,1.0,37480837.0,M,4.0,3.0,N,R,0.0,N,1.0
12211,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37480941,113.98,1.0,0,1.0,37480941.0,M,0.0,7.0,N,O,11.0,Y,0.0
12212,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37480941,29.99,1.0,1,1.0,37480941.0,M,0.0,7.0,N,O,11.0,Y,1.0
12213,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37481050,167.44,1.0,0,1.0,37481050.0,M,4.0,9.0,F,R,0.0,N,0.0
12214,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37481050,89.23,2.0,1,1.0,37481050.0,M,4.0,9.0,F,R,0.0,N,1.0
12215,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37481062,120.69,1.0,0,1.0,37481062.0,F,9.0,6.0,N,R,10.0,N,0.0
12216,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37481062,49.98,1.0,1,1.0,37481062.0,F,9.0,6.0,N,R,10.0,N,1.0
12217,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37481135,233.23,2.0,0,1.0,37481135.0,M,8.0,6.0,I,R,6.0,Y,0.0
12218,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37481135,109.65,1.0,1,1.0,37481135.0,M,8.0,6.0,I,R,6.0,Y,1.0
12219,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,37481186,376.44,1.0,0,1.0,37481186.0,F,8.0,6.0,S,O,6.0,Y,0.0
12220,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,37481186,60.43,1.0,1,1.0,37481186.0,F,8.0,6.0,S,O,6.0,Y,1.0
12221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37481320,89.99,1.0,0,1.0,37481320.0,M,11.0,7.0,N,O,15.0,N,0.0
12222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37481320,182.83,1.0,1,1.0,37481320.0,M,11.0,7.0,N,O,15.0,N,1.0
12223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37481358,52.78,1.0,0,1.0,37481358.0,F,10.0,6.0,N,O,15.0,N,0.0
12224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37481358,395.12,2.0,1,1.0,37481358.0,F,10.0,6.0,N,O,15.0,N,1.0
12225,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,37481523,274.3,4.0,0,1.0,37481523.0,F,0.0,5.0,Z,R,1.0,Y,0.0
12226,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,37481523,239.99,1.0,1,1.0,37481523.0,F,0.0,5.0,Z,R,1.0,Y,1.0
12227,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37481530,19.99,1.0,0,1.0,37481530.0,M,0.0,6.0,N,O,7.0,Y,0.0
12228,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37481530,71.99,1.0,1,1.0,37481530.0,M,0.0,6.0,N,O,7.0,Y,1.0
12229,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,37481564,39.98,2.0,0,1.0,37481564.0,M,9.0,5.0,S,O,5.0,Y,0.0
12230,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,37481564,29.99,1.0,1,1.0,37481564.0,M,9.0,5.0,S,O,5.0,Y,1.0
12231,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37481569,58.63,2.0,0,1.0,37481569.0,F,0.0,1.0,G,R,4.0,Y,0.0
12232,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37481569,202.23,2.0,1,1.0,37481569.0,F,0.0,1.0,G,R,4.0,Y,1.0
12233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37481575,59.97,3.0,0,1.0,37481575.0,F,0.0,9.0,N,O,14.0,N,0.0
12234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37481575,27.44,1.0,1,1.0,37481575.0,F,0.0,9.0,N,O,14.0,N,1.0
12235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37481589,63.99,1.0,0,1.0,37481589.0,F,6.0,6.0,N,O,15.0,N,0.0
12236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37481589,29.98,2.0,1,1.0,37481589.0,F,6.0,6.0,N,O,15.0,N,1.0
12237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37481622,79.96,4.0,0,1.0,37481622.0,M,11.0,5.0,N,O,2.0,N,0.0
12238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37481622,103.63,2.0,1,1.0,37481622.0,M,11.0,5.0,N,O,2.0,N,1.0
12239,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37481870,101.92,1.0,0,1.0,37481870.0,F,9.0,6.0,N,R,5.0,N,0.0
12240,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37481870,78.49,5.0,1,1.0,37481870.0,F,9.0,6.0,N,R,5.0,N,1.0
12241,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37481943,59.99,1.0,0,1.0,37481943.0,F,0.0,5.0,N,O,5.0,Y,0.0
12242,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37481943,450.0,1.0,1,1.0,37481943.0,F,0.0,5.0,N,O,5.0,Y,1.0
12243,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37481955,161.99,1.0,0,1.0,37481955.0,M,0.0,1.0,N,R,0.0,N,0.0
12244,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37481955,449.65,1.0,1,1.0,37481955.0,M,0.0,1.0,N,R,0.0,N,1.0
12245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,37481968,80.19,1.0,0,1.0,37481968.0,M,8.0,7.0,S,O,14.0,N,0.0
12246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,37481968,252.45,3.0,1,1.0,37481968.0,M,8.0,7.0,S,O,14.0,N,1.0
12247,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37483739,234.97,3.0,0,1.0,37483739.0,M,3.0,6.0,N,O,11.0,Y,0.0
12248,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37483739,83.38,1.0,1,1.0,37483739.0,M,3.0,6.0,N,O,11.0,Y,1.0
12249,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37483826,599.0,1.0,0,1.0,37483826.0,M,0.0,5.0,N,O,6.0,Y,0.0
12250,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37483826,89.99,1.0,1,1.0,37483826.0,M,0.0,5.0,N,O,6.0,Y,1.0
12251,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37483888,470.83,2.0,0,1.0,37483888.0,F,5.0,3.0,F,R,0.0,N,0.0
12252,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37483888,249.99,1.0,1,1.0,37483888.0,F,5.0,3.0,F,R,0.0,N,1.0
12253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3749162,31.5,1.0,0,1.0,3749162.0,F,5.0,1.0,M,O,7.0,N,0.0
12254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3749162,52.0,3.0,1,1.0,3749162.0,F,5.0,1.0,M,O,7.0,N,1.0
12255,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37503391,89.99,1.0,0,1.0,37503391.0,M,0.0,1.0,H,R,2.0,N,0.0
12256,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37503391,589.99,1.0,1,1.0,37503391.0,M,0.0,1.0,H,R,2.0,N,1.0
12257,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37510388,62.99,1.0,0,1.0,37510388.0,M,8.0,8.0,N,O,11.0,Y,0.0
12258,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37510388,152.98,2.0,1,1.0,37510388.0,M,8.0,8.0,N,O,11.0,Y,1.0
12259,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,37513120,79.0,1.0,0,1.0,37513120.0,F,0.0,6.0,S,R,13.0,N,0.0
12260,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,37513120,279.96,4.0,1,1.0,37513120.0,F,0.0,6.0,S,R,13.0,N,1.0
12261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37528922,989.0,1.0,0,1.0,37528922.0,M,10.0,9.0,N,O,2.0,N,0.0
12262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37528922,5669.99,1.0,1,1.0,37528922.0,M,10.0,9.0,N,O,2.0,N,1.0
12263,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,37536311,419.95,5.0,0,1.0,37536311.0,M,9.0,9.0,S,O,15.0,Y,0.0
12264,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,37536311,59.99,1.0,1,1.0,37536311.0,M,9.0,9.0,S,O,15.0,Y,1.0
12265,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37537428,150.0,7.0,0,1.0,37537428.0,M,6.0,2.0,N,O,7.0,Y,0.0
12266,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37537428,175.69,3.0,1,1.0,37537428.0,M,6.0,2.0,N,O,7.0,Y,1.0
12267,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37539833,100.0,2.0,0,1.0,37539833.0,F,7.0,6.0,H,O,8.0,Y,0.0
12268,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37539833,90.0,3.0,1,1.0,37539833.0,F,7.0,6.0,H,O,8.0,Y,1.0
12269,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,37540832,279.0,1.0,0,1.0,37540832.0,M,5.0,3.0,R,R,0.0,N,0.0
12270,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,37540832,416.99,2.0,1,1.0,37540832.0,M,5.0,3.0,R,R,0.0,N,1.0
12271,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37541698,407.63,5.0,0,1.0,37541698.0,F,4.0,1.0,H,R,11.0,N,0.0
12272,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37541698,175.2,1.0,1,1.0,37541698.0,F,4.0,1.0,H,R,11.0,N,1.0
12273,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37544728,126.65,1.0,0,1.0,37544728.0,F,0.0,9.0,H,R,1.0,N,0.0
12274,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37544728,144.58,1.0,1,1.0,37544728.0,F,0.0,9.0,H,R,1.0,N,1.0
12275,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37547391,105.0,4.0,0,1.0,37547391.0,M,0.0,4.0,H,R,13.0,Y,0.0
12276,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37547391,405.5,18.0,1,1.0,37547391.0,M,0.0,4.0,H,R,13.0,Y,1.0
12277,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37554222,54.98,2.0,0,1.0,37554222.0,M,0.0,2.0,N,R,8.0,N,0.0
12278,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37554222,39.0,1.0,1,1.0,37554222.0,M,0.0,2.0,N,R,8.0,N,1.0
12279,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37554479,167.53,1.0,0,1.0,37554479.0,F,10.0,7.0,H,O,5.0,N,0.0
12280,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37554479,179.99,1.0,1,1.0,37554479.0,F,10.0,7.0,H,O,5.0,N,1.0
12281,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,375550,351.13,1.0,0,1.0,375550.0,M,11.0,3.0,G,O,5.0,N,0.0
12282,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,375550,649.0,1.0,1,1.0,375550.0,M,11.0,3.0,G,O,5.0,N,1.0
12283,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37558880,799.98,2.0,0,1.0,37558880.0,F,7.0,6.0,N,R,1.0,Y,0.0
12284,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37558880,322.3,2.0,1,1.0,37558880.0,F,7.0,6.0,N,R,1.0,Y,1.0
12285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37570029,120.69,1.0,0,1.0,37570029.0,F,0.0,6.0,N,O,1.0,N,0.0
12286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37570029,44.24,1.0,1,1.0,37570029.0,F,0.0,6.0,N,O,1.0,N,1.0
12287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,37591949,26.99,1.0,0,1.0,37591949.0,F,6.0,6.0,Z,O,15.0,N,0.0
12288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,37591949,509.15,1.0,1,1.0,37591949.0,F,6.0,6.0,Z,O,15.0,N,1.0
12289,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37592011,150.7,3.0,0,1.0,37592011.0,M,0.0,1.0,H,O,11.0,Y,0.0
12290,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37592011,44.99,1.0,1,1.0,37592011.0,M,0.0,1.0,H,O,11.0,Y,1.0
12291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,37592113,60.43,1.0,0,1.0,37592113.0,M,4.0,2.0,Z,O,15.0,N,0.0
12292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,37592113,136.93,1.0,1,1.0,37592113.0,M,4.0,2.0,Z,O,15.0,N,1.0
12293,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37592202,197.99,1.0,0,1.0,37592202.0,M,0.0,6.0,N,O,3.0,Y,0.0
12294,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37592202,479.98,2.0,1,1.0,37592202.0,M,0.0,6.0,N,O,3.0,Y,1.0
12295,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37592208,136.93,1.0,0,1.0,37592208.0,F,13.0,2.0,G,O,15.0,N,0.0
12296,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37592208,68.08,1.0,1,1.0,37592208.0,F,13.0,2.0,G,O,15.0,N,1.0
12297,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37592209,112.5,7.0,0,1.0,37592209.0,M,8.0,9.0,N,O,6.0,Y,0.0
12298,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37592209,55.0,3.0,1,1.0,37592209.0,M,8.0,9.0,N,O,6.0,Y,1.0
12299,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,37592214,80.19,1.0,0,1.0,37592214.0,F,11.0,6.0,S,O,15.0,Y,0.0
12300,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,37592214,49.99,1.0,1,1.0,37592214.0,F,11.0,6.0,S,O,15.0,Y,1.0
12301,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37592260,433.24,8.0,0,1.0,37592260.0,F,0.0,9.0,B,O,10.0,Y,0.0
12302,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37592260,404.78,8.0,1,1.0,37592260.0,F,0.0,9.0,B,O,10.0,Y,1.0
12303,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37592304,75.73,1.0,0,1.0,37592304.0,M,0.0,3.0,N,O,8.0,Y,0.0
12304,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37592304,84.15,1.0,1,1.0,37592304.0,M,0.0,3.0,N,O,8.0,Y,1.0
12305,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,37592339,87.75,1.0,0,1.0,37592339.0,F,0.0,9.0,S,O,2.0,Y,0.0
12306,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,37592339,29.83,1.0,1,1.0,37592339.0,F,0.0,9.0,S,O,2.0,Y,1.0
